index,Country/Region,Day,Confirmed,Deaths,Recovered,Active Cases,Cases,Death Rate,Recovery Rate,New Deaths,New Recovered,New Cases,New Case Rate,New Death Rate
803,Philippines,6,69.0,23.0,23.0,23.0,46.0,0.3333333333333333,0.3333333333333333,23.0,23.0,49.0,-1.5157894736842106,inf
91,Azerbaijan,7,15.0,1.0,6.0,8.0,9.0,0.06666666666666667,0.4,-22.0,-17.0,-54.0,-2.1020408163265305,-1.9565217391304348
775,Pakistan,7,20.0,0.0,2.0,18.0,18.0,0.0,0.1,-1.0,-4.0,5.0,-1.0925925925925926,-0.9545454545454546
956,Sri Lanka,7,10.0,0.0,3.0,7.0,7.0,0.0,0.3,0.0,1.0,-10.0,-3.0,-1.0
716,Morocco,7,28.0,1.0,1.0,26.0,27.0,0.03571428571428571,0.03571428571428571,1.0,-2.0,18.0,-2.8,inf
491,Indonesia,7,117.0,5.0,8.0,104.0,109.0,0.042735042735042736,0.06837606837606838,4.0,7.0,89.0,3.9444444444444446,3.0
720,Nepal,7,27.0,0.0,27.0,0.0,0.0,0.0,1.0,-5.0,19.0,-90.0,-2.01123595505618,-2.25
76,Austria,7,29.0,0.0,0.0,29.0,29.0,0.0,0.0,0.0,-27.0,2.0,-1.0222222222222221,-1.0
37,Argentina,7,34.0,2.0,1.0,31.0,33.0,0.058823529411764705,0.029411764705882353,2.0,1.0,-18.0,-1.7826086956521738,inf
738,New Zealand,7,12.0,0.0,0.0,12.0,12.0,0.0,0.0,-2.0,-1.0,-22.0,0.22222222222222232,-2.0
565,Italy,7,453.0,12.0,3.0,438.0,450.0,0.026490066225165563,0.006622516556291391,12.0,3.0,441.0,-21.045454545454547,-7.0
967,Sweden,7,21.0,0.0,0.0,21.0,21.0,0.0,0.0,-12.0,-3.0,-432.0,-1.9795918367346939,-2.0
804,Philippines,7,5.0,1.0,1.0,3.0,4.0,0.2,0.2,1.0,1.0,-16.0,-0.962962962962963,-1.0833333333333333
798,Peru,7,43.0,0.0,0.0,43.0,43.0,0.0,0.0,-1.0,-1.0,38.0,-3.375,-2.0
896,Slovenia,7,219.0,1.0,0.0,218.0,219.0,0.0045662100456621,0.0,1.0,0.0,176.0,3.6315789473684212,-2.0
115,Belgium,7,109.0,0.0,1.0,108.0,108.0,0.0,0.009174311926605505,-1.0,1.0,-110.0,-1.625,-2.0
112,Belarus,7,72.0,0.0,6.0,66.0,66.0,0.0,0.08333333333333333,0.0,5.0,-37.0,-0.6636363636363636,-1.0
820,Poland,7,103.0,3.0,0.0,100.0,103.0,0.02912621359223301,0.0,3.0,0.0,69.0,1.5555555555555554,inf
905,South Africa,7,51.0,0.0,0.0,51.0,51.0,0.0,0.0,-3.0,0.0,-52.0,-1.7536231884057971,-2.0
858,San Marino,7,72.0,2.0,0.0,70.0,72.0,0.027777777777777776,0.0,2.0,0.0,21.0,-1.4038461538461537,-1.6666666666666665
983,Switzerland,7,114.0,1.0,3.0,110.0,111.0,0.008771929824561403,0.02631578947368421,-1.0,3.0,42.0,1.0,-1.5
889,Slovakia,7,63.0,0.0,0.0,63.0,63.0,0.0,0.0,-1.0,-3.0,-51.0,-2.2142857142857144,0.0
696,Malta,7,38.0,0.0,2.0,36.0,36.0,0.0,0.05263157894736842,0.0,2.0,-25.0,-0.5098039215686274,-1.0
501,Iran,7,139.0,19.0,49.0,71.0,90.0,0.1366906474820144,0.35251798561151076,19.0,47.0,101.0,-5.04,inf
526,Iraq,7,32.0,0.0,0.0,32.0,32.0,0.0,0.0,-19.0,-49.0,-107.0,-2.0594059405940595,-2.0
675,Macau,7,7.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,-25.0,-0.7663551401869159,-1.0
185,China,7,6070.0,133.0,120.0,5817.0,5950.0,0.021911037891268532,0.019769357495881382,133.0,118.0,6025.0,157.55263157894737,inf
155,Canada,7,42.0,0.0,0.0,42.0,42.0,0.0,0.0,-133.0,-120.0,-6028.0,-2.0004979253112034,-2.0
286,Ecuador,7,56.0,4.0,0.0,52.0,56.0,0.07142857142857142,0.0,4.0,0.0,14.0,-1.002322495023225,-1.0300751879699248
6,Afghanistan,7,22.0,0.0,1.0,21.0,21.0,0.0,0.045454545454545456,-4.0,1.0,-34.0,-3.4285714285714284,-2.0
294,Egypt,7,55.0,1.0,12.0,42.0,43.0,0.01818181818181818,0.21818181818181817,1.0,11.0,33.0,-1.9705882352941178,-1.25
273,Denmark,7,90.0,0.0,1.0,89.0,89.0,0.0,0.011111111111111112,-1.0,-11.0,35.0,0.06060606060606055,-2.0
454,Hungary,7,32.0,1.0,1.0,30.0,31.0,0.03125,0.03125,1.0,0.0,-58.0,-2.6571428571428575,-2.0
265,Czech Republic,7,62.0,0.0,0.0,62.0,62.0,0.0,0.0,-1.0,-1.0,30.0,-1.5172413793103448,-2.0
145,Cambodia,7,11.0,0.0,3.0,8.0,8.0,0.0,0.2727272727272727,0.0,3.0,-51.0,-2.7,-1.0
13,Albania,7,55.0,1.0,0.0,54.0,55.0,0.01818181818181818,0.0,1.0,-3.0,47.0,-3.611111111111111,inf
19,Algeria,7,26.0,2.0,8.0,16.0,18.0,0.07692307692307693,0.3076923076923077,1.0,8.0,-29.0,-1.6170212765957448,0.0
318,Finland,7,12.0,0.0,1.0,11.0,11.0,0.0,0.08333333333333333,-2.0,-7.0,-14.0,-0.5172413793103448,-3.0
326,France,7,5.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,-1.0,-7.0,-0.5,-1.0
566,Italy,8,655.0,17.0,45.0,593.0,610.0,0.025954198473282442,0.06870229007633588,17.0,45.0,650.0,-93.85714285714286,inf
542,Ireland,8,176.0,3.0,0.0,173.0,176.0,0.017045454545454544,0.0,-14.0,-45.0,-479.0,-1.7369230769230768,-1.8235294117647058
146,Cambodia,8,21.0,0.0,3.0,18.0,18.0,0.0,0.14285714285714285,-3.0,3.0,-155.0,-0.6764091858037578,-0.7857142857142857
186,China,8,8124.0,171.0,135.0,7818.0,7989.0,0.021048744460856722,0.016617429837518464,171.0,132.0,8103.0,-53.27741935483871,-58.0
827,Portugal,8,230.0,0.0,1.0,229.0,229.0,0.0,0.004347826086956522,-171.0,-134.0,-7894.0,-1.974207083796125,-2.0
840,Romania,8,30.0,0.0,6.0,24.0,24.0,0.0,0.2,0.0,5.0,-200.0,-0.9746643020015201,-1.0
20,Algeria,8,24.0,1.0,8.0,15.0,16.0,0.041666666666666664,0.3333333333333333,1.0,2.0,-6.0,-0.97,inf
968,Sweden,8,35.0,0.0,0.0,35.0,35.0,0.0,0.0,-1.0,-8.0,11.0,-2.833333333333333,-2.0
156,Canada,8,4.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,-31.0,-3.8181818181818183,-1.0
859,San Marino,8,51.0,2.0,0.0,49.0,51.0,0.0392156862745098,0.0,2.0,0.0,47.0,-2.5161290322580645,inf
51,Australia,8,72.0,0.0,10.0,62.0,62.0,0.0,0.1388888888888889,-2.0,10.0,21.0,-0.5531914893617021,-2.0
890,Slovakia,8,72.0,0.0,0.0,72.0,72.0,0.0,0.0,0.0,-10.0,0.0,-1.0,-1.0
92,Azerbaijan,8,28.0,1.0,6.0,21.0,22.0,0.03571428571428571,0.21428571428571427,1.0,4.0,-100.0,-2.7857142857142856,inf
648,Latvia,8,34.0,0.0,1.0,33.0,33.0,0.0,0.029411764705882353,-1.0,-5.0,6.0,-1.06,-2.0
755,Oman,8,19.0,0.0,9.0,10.0,10.0,0.0,0.47368421052631576,0.0,8.0,-15.0,-3.5,-1.0
725,Netherlands,8,128.0,1.0,0.0,127.0,128.0,0.0078125,0.0,1.0,0.0,87.0,7.699999999999999,inf
721,Nepal,8,3.0,0.0,3.0,0.0,0.0,0.0,1.0,-1.0,3.0,-125.0,-2.4367816091954024,-2.0
717,Morocco,8,29.0,1.0,1.0,27.0,28.0,0.034482758620689655,0.034482758620689655,1.0,-2.0,26.0,-1.208,-2.0
319,Finland,8,30.0,0.0,2.0,28.0,28.0,0.0,0.06666666666666667,-1.0,1.0,1.0,-0.9615384615384616,-2.0
354,Georgia,8,33.0,0.0,1.0,32.0,32.0,0.0,0.030303030303030304,0.0,-1.0,3.0,2.0,-1.0
984,Switzerland,8,214.0,1.0,3.0,210.0,211.0,0.004672897196261682,0.014018691588785047,1.0,3.0,128.0,-2.07563025210084,inf
295,Egypt,8,59.0,1.0,1.0,57.0,58.0,0.01694915254237288,0.01694915254237288,0.0,-2.0,-155.0,-2.2109375,-1.0
287,Ecuador,8,37.0,2.0,0.0,35.0,37.0,0.05405405405405406,0.0,1.0,0.0,-14.0,-1.3111111111111111,inf
656,Lebanon,8,44.0,0.0,2.0,42.0,42.0,0.0,0.045454545454545456,-2.0,2.0,7.0,-1.5,-3.0
126,Bosnia and Herzegovina,8,26.0,0.0,2.0,24.0,24.0,0.0,0.07692307692307693,0.0,0.0,-18.0,-3.5714285714285716,-1.0
821,Poland,8,119.0,3.0,0.0,116.0,119.0,0.025210084033613446,0.0,3.0,0.0,-70.0,-2.6279069767441863,inf
455,Hungary,8,39.0,1.0,1.0,37.0,38.0,0.02564102564102564,0.02564102564102564,-2.0,1.0,-80.0,0.1428571428571428,-1.6666666666666665
502,Iran,8,245.0,26.0,49.0,170.0,196.0,0.10612244897959183,0.2,25.0,48.0,206.0,-3.575,-13.5
527,Iraq,8,70.0,4.0,0.0,66.0,70.0,0.05714285714285714,0.0,-22.0,-49.0,-175.0,-1.849514563106796,-1.88
492,Indonesia,8,134.0,5.0,8.0,121.0,126.0,0.03731343283582089,0.05970149253731343,1.0,8.0,64.0,-1.3657142857142857,-1.0454545454545454
939,Spain,8,84.0,0.0,2.0,82.0,82.0,0.0,0.023809523809523808,-5.0,-6.0,-50.0,-1.78125,-6.0
474,India,8,30.0,0.0,3.0,27.0,27.0,0.0,0.1,0.0,1.0,-54.0,0.08000000000000007,-1.0
38,Argentina,8,45.0,2.0,1.0,42.0,44.0,0.044444444444444446,0.022222222222222223,2.0,-2.0,15.0,-1.2777777777777777,inf
897,Slovenia,8,253.0,1.0,0.0,252.0,253.0,0.003952569169960474,0.0,-1.0,-1.0,208.0,12.866666666666667,-1.5
906,South Africa,8,124.0,0.0,0.0,124.0,124.0,0.0,0.0,-1.0,0.0,-129.0,-1.6201923076923077,0.0
157,Canada,9,40.0,0.0,0.0,40.0,40.0,0.0,0.0,0.0,0.0,-84.0,-0.34883720930232553,-1.0
456,Hungary,9,50.0,1.0,2.0,47.0,48.0,0.02,0.04,1.0,2.0,10.0,-1.119047619047619,inf
957,Sri Lanka,9,18.0,0.0,1.0,17.0,17.0,0.0,0.05555555555555555,-1.0,-1.0,-32.0,-4.2,-2.0
985,Switzerland,9,268.0,1.0,3.0,264.0,265.0,0.0037313432835820895,0.011194029850746268,1.0,2.0,250.0,-8.8125,-2.0
860,San Marino,9,142.0,7.0,0.0,135.0,142.0,0.04929577464788732,0.0,6.0,-3.0,-126.0,-1.504,5.0
800,Peru,9,117.0,0.0,1.0,116.0,116.0,0.0,0.008547008547008548,-7.0,1.0,-25.0,-0.8015873015873016,-2.166666666666667
147,Cambodia,9,33.0,0.0,1.0,32.0,32.0,0.0,0.030303030303030304,0.0,0.0,-84.0,2.36,-1.0
726,Netherlands,9,188.0,1.0,0.0,187.0,188.0,0.005319148936170213,0.0,1.0,-1.0,155.0,-2.8452380952380953,inf
898,Slovenia,9,275.0,1.0,0.0,274.0,275.0,0.0036363636363636364,0.0,0.0,0.0,87.0,-0.43870967741935485,-1.0
1093,United Arab Emirates,9,78.0,0.0,24.0,54.0,54.0,0.0,0.3076923076923077,-1.0,24.0,-197.0,-3.264367816091954,-inf
834,Qatar,9,878.0,0.0,8.0,870.0,870.0,0.0,0.009111617312072893,0.0,-16.0,800.0,-5.060913705583756,-1.0
822,Poland,9,177.0,4.0,13.0,160.0,164.0,0.022598870056497175,0.07344632768361582,4.0,5.0,-701.0,-1.87625,inf
718,Morocco,9,38.0,2.0,1.0,35.0,37.0,0.05263157894736842,0.02631578947368421,-2.0,-12.0,-139.0,-0.8017118402282454,-1.5
475,India,9,31.0,0.0,3.0,28.0,28.0,0.0,0.0967741935483871,-2.0,2.0,-7.0,-0.9496402877697842,0.0
310,Estonia,9,225.0,0.0,1.0,224.0,224.0,0.0,0.0044444444444444444,0.0,-2.0,194.0,-28.714285714285715,-1.0
187,China,9,9812.0,213.0,216.0,9383.0,9596.0,0.021708112515287405,0.022013860578883,213.0,212.0,9752.0,262.56756756756755,inf
828,Portugal,9,169.0,0.0,2.0,167.0,167.0,0.0,0.011834319526627219,-213.0,-214.0,-9643.0,-1.988822805578343,-2.0
39,Argentina,9,56.0,2.0,1.0,53.0,55.0,0.03571428571428571,0.017857142857142856,2.0,-1.0,-113.0,-0.9882816550865913,-1.0093896713615023
359,Germany,9,32.0,0.0,0.0,32.0,32.0,0.0,0.0,-2.0,-1.0,-24.0,-0.7876106194690266,-2.0
355,Georgia,9,34.0,0.0,1.0,33.0,33.0,0.0,0.029411764705882353,0.0,1.0,2.0,-1.0833333333333333,-1.0
296,Egypt,9,140.0,3.0,54.0,83.0,86.0,0.02142857142857143,0.38571428571428573,3.0,53.0,139.0,-5.212121212121212,inf
567,Italy,9,888.0,21.0,46.0,821.0,842.0,0.02364864864864865,0.0518018018018018,18.0,-8.0,748.0,4.381294964028777,5.0
671,Luxembourg,9,59.0,1.0,0.0,58.0,59.0,0.01694915254237288,0.0,-20.0,-46.0,-829.0,-2.108288770053476,-2.111111111111111
543,Ireland,9,258.0,4.0,0.0,254.0,258.0,0.015503875968992248,0.0,3.0,0.0,199.0,-1.2400482509047044,-1.15
762,Others,9,621.0,0.0,1.0,620.0,620.0,0.0,0.001610305958132045,-4.0,1.0,363.0,0.8241206030150754,-2.333333333333333
253,Croatia,9,14.0,0.0,0.0,14.0,14.0,0.0,0.0,0.0,-1.0,-607.0,-2.672176308539945,-1.0
21,Algeria,9,37.0,3.0,12.0,22.0,25.0,0.08108108108108109,0.32432432432432434,3.0,12.0,23.0,-1.0378912685337727,inf
649,Latvia,9,49.0,0.0,1.0,48.0,48.0,0.0,0.02040816326530612,-3.0,-11.0,12.0,-0.4782608695652174,-2.0
806,Philippines,9,10.0,1.0,1.0,8.0,9.0,0.1,0.1,1.0,0.0,-39.0,-4.25,-1.3333333333333333
503,Iran,9,388.0,34.0,73.0,281.0,315.0,0.08762886597938144,0.18814432989690721,33.0,72.0,378.0,-10.692307692307692,32.0
390,Greece,9,89.0,0.0,0.0,89.0,89.0,0.0,0.0,-34.0,-73.0,-299.0,-1.7910052910052912,-2.0303030303030303
552,Israel,9,16.0,0.0,1.0,15.0,15.0,0.0,0.0625,0.0,1.0,-73.0,-0.7558528428093645,-1.0
493,Indonesia,9,172.0,5.0,8.0,159.0,164.0,0.029069767441860465,0.046511627906976744,5.0,8.0,148.0,-2.541666666666667,inf
288,Ecuador,9,58.0,2.0,0.0,56.0,58.0,0.034482758620689655,0.0,-3.0,-8.0,-114.0,-1.7702702702702702,-1.6
528,Iraq,9,40.0,3.0,0.0,37.0,40.0,0.075,0.0,1.0,0.0,-18.0,-0.8421052631578947,-1.3333333333333333
682,Malaysia,10,12.0,0.0,1.0,11.0,11.0,0.0,0.08333333333333333,-3.0,1.0,-28.0,0.5555555555555556,-4.0
941,Spain,10,165.0,1.0,2.0,162.0,163.0,0.006060606060606061,0.012121212121212121,1.0,1.0,153.0,-6.464285714285714,-1.3333333333333333
657,Lebanon,10,41.0,1.0,1.0,39.0,40.0,0.024390243902439025,0.024390243902439025,0.0,-1.0,-124.0,-1.8104575163398693,-1.0
504,Iran,10,593.0,43.0,123.0,427.0,470.0,0.07251264755480608,0.20741989881956155,42.0,122.0,552.0,-5.451612903225806,inf
829,Portugal,10,245.0,0.0,2.0,243.0,243.0,0.0,0.00816326530612245,-43.0,-121.0,-348.0,-1.6304347826086958,-2.0238095238095237
986,Switzerland,10,337.0,2.0,3.0,332.0,334.0,0.005934718100890208,0.008902077151335312,2.0,1.0,92.0,-1.264367816091954,-1.0465116279069768
98,Bahrain,10,170.0,0.0,8.0,162.0,162.0,0.0,0.047058823529411764,-2.0,5.0,-167.0,-2.8152173913043477,-2.0
1056,UK,10,36.0,0.0,8.0,28.0,28.0,0.0,0.2222222222222222,0.0,0.0,-134.0,-0.19760479041916168,-1.0
391,Greece,10,388.0,3.0,0.0,385.0,388.0,0.007731958762886598,0.0,3.0,-5.0,369.0,-22.705882352941178,inf
807,Philippines,10,20.0,1.0,1.0,18.0,19.0,0.05,0.05,-2.0,1.0,-368.0,-1.997289972899729,-1.6666666666666665
958,Sri Lanka,10,28.0,0.0,1.0,27.0,27.0,0.0,0.03571428571428571,-1.0,0.0,8.0,-1.0217391304347827,-0.5
639,Kuwait,10,152.0,0.0,7.0,145.0,145.0,0.0,0.046052631578947366,0.0,6.0,124.0,14.5,-1.0
823,Poland,10,238.0,5.0,13.0,220.0,225.0,0.02100840336134454,0.0546218487394958,5.0,6.0,86.0,-0.30645161290322576,inf
672,Luxembourg,10,77.0,1.0,0.0,76.0,77.0,0.012987012987012988,0.0,-4.0,-13.0,-161.0,-2.8720930232558137,-1.8
297,Egypt,10,67.0,1.0,27.0,39.0,40.0,0.014925373134328358,0.40298507462686567,0.0,27.0,-10.0,-0.937888198757764,-1.0
274,Denmark,10,615.0,0.0,1.0,614.0,614.0,0.0,0.0016260162601626016,-1.0,-26.0,548.0,-55.8,-inf
188,China,10,11852.0,259.0,273.0,11320.0,11579.0,0.021852851839352008,0.023034087073911576,259.0,272.0,11237.0,19.505474452554743,-260.0
744,Norway,10,147.0,0.0,0.0,147.0,147.0,0.0,0.0,-259.0,-273.0,-11705.0,-2.0416481267242146,-2.0
727,Netherlands,10,265.0,3.0,0.0,262.0,265.0,0.011320754716981131,0.0,3.0,0.0,118.0,-1.0100811618966254,-1.0115830115830116
861,San Marino,10,69.0,3.0,0.0,66.0,69.0,0.043478260869565216,0.0,0.0,0.0,-196.0,-2.6610169491525424,-1.0
40,Argentina,10,68.0,2.0,3.0,63.0,65.0,0.029411764705882353,0.04411764705882353,-1.0,3.0,-1.0,-0.9948979591836735,-inf
763,Others,10,1902.0,6.0,3.0,1893.0,1899.0,0.0031545741324921135,0.0015772870662460567,4.0,0.0,1834.0,-1835.0,-5.0
553,Israel,10,42.0,0.0,4.0,38.0,38.0,0.0,0.09523809523809523,-6.0,1.0,-1860.0,-2.014176663031625,-2.5
723,Nepal,10,4.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,-38.0,-0.9795698924731183,-1.0
529,Iraq,10,54.0,4.0,0.0,50.0,54.0,0.07407407407407407,0.0,4.0,-4.0,50.0,-2.3157894736842106,inf
254,Croatia,10,70.0,0.0,1.0,69.0,69.0,0.0,0.014285714285714285,-4.0,1.0,16.0,-0.6799999999999999,-2.0
78,Austria,10,79.0,0.0,0.0,79.0,79.0,0.0,0.0,0.0,-1.0,9.0,-0.4375,-1.0
568,Italy,10,1128.0,29.0,46.0,1053.0,1082.0,0.025709219858156027,0.040780141843971635,29.0,46.0,1049.0,115.55555555555556,inf
756,Oman,10,22.0,0.0,9.0,13.0,13.0,0.0,0.4090909090909091,-29.0,-37.0,-1106.0,-2.0543374642516685,-2.0
588,Japan,10,60.0,0.0,3.0,57.0,57.0,0.0,0.05,0.0,-6.0,38.0,-1.0343580470162748,-1.0
544,Ireland,10,169.0,2.0,0.0,167.0,169.0,0.011834319526627219,0.0,2.0,-3.0,109.0,1.8684210526315788,inf
22,Algeria,10,48.0,4.0,12.0,32.0,36.0,0.08333333333333333,0.25,2.0,12.0,-121.0,-2.1100917431192663,0.0
845,Russia,10,90.0,0.0,8.0,82.0,82.0,0.0,0.08888888888888889,-4.0,-4.0,42.0,-1.3471074380165289,-3.0
841,Romania,10,134.0,0.0,13.0,121.0,121.0,0.0,0.09701492537313433,0.0,5.0,44.0,0.04761904761904767,-1.0
808,Philippines,11,33.0,1.0,2.0,30.0,31.0,0.030303030303030304,0.06060606060606061,1.0,-1.0,-1.0,-0.99,inf
969,Sweden,11,161.0,0.0,0.0,161.0,161.0,0.0,0.0,-1.0,-2.0,128.0,-129.0,-2.0
392,Greece,11,228.0,3.0,8.0,217.0,220.0,0.013157894736842105,0.03508771929824561,3.0,8.0,67.0,-0.4765625,-4.0
764,Others,11,2073.0,9.0,0.0,2064.0,2073.0,0.004341534008683068,0.0,6.0,-8.0,1845.0,26.53731343283582,1.0
673,Luxembourg,11,140.0,1.0,0.0,139.0,140.0,0.007142857142857143,0.0,-8.0,0.0,-1933.0,-2.0476964769647696,-2.333333333333333
129,Brazil,11,162.0,0.0,0.0,162.0,162.0,0.0,0.0,-1.0,0.0,22.0,-1.0113812726332125,-0.875
328,France,11,120.0,10.0,40.0,70.0,80.0,0.08333333333333333,0.3333333333333333,10.0,40.0,-42.0,-2.909090909090909,-11.0
530,Iraq,11,60.0,6.0,0.0,54.0,60.0,0.1,0.0,-4.0,-40.0,-60.0,0.4285714285714286,-1.4
545,Ireland,11,223.0,2.0,5.0,216.0,218.0,0.008968609865470852,0.02242152466367713,-4.0,5.0,163.0,-3.716666666666667,0.0
1057,UK,11,40.0,0.0,8.0,32.0,32.0,0.0,0.2,-2.0,3.0,-183.0,-2.1226993865030677,-0.5
658,Lebanon,11,138.0,6.0,2.0,130.0,136.0,0.043478260869565216,0.014492753623188406,6.0,-6.0,98.0,-1.5355191256830603,-4.0
942,Spain,11,222.0,2.0,2.0,218.0,220.0,0.009009009009009009,0.009009009009009009,-4.0,0.0,84.0,-0.1428571428571429,-1.6666666666666665
505,Iran,11,978.0,54.0,175.0,749.0,803.0,0.05521472392638037,0.17893660531697342,52.0,173.0,756.0,8.0,-14.0
778,Pakistan,11,236.0,0.0,2.0,234.0,234.0,0.0,0.00847457627118644,-54.0,-173.0,-742.0,-1.9814814814814814,-2.0384615384615383
23,Algeria,11,54.0,4.0,12.0,38.0,42.0,0.07407407407407407,0.2222222222222222,4.0,10.0,-182.0,-0.7547169811320755,-1.074074074074074
360,Germany,11,48.0,0.0,36.0,12.0,12.0,0.0,0.75,-4.0,24.0,-6.0,-0.967032967032967,-2.0
987,Switzerland,11,374.0,2.0,3.0,369.0,371.0,0.0053475935828877,0.008021390374331552,2.0,-33.0,326.0,-55.333333333333336,-1.5
702,Mexico,11,41.0,0.0,4.0,37.0,37.0,0.0,0.0975609756097561,-2.0,1.0,-333.0,-2.021472392638037,-2.0
321,Finland,11,40.0,0.0,1.0,39.0,39.0,0.0,0.025,0.0,-3.0,-1.0,-0.996996996996997,-1.0
569,Italy,11,1694.0,34.0,83.0,1577.0,1611.0,0.020070838252656435,0.048996458087367176,34.0,83.0,1664.0,-167.4,inf
189,China,11,16606.0,361.0,463.0,15782.0,16143.0,0.021739130434782608,0.0278814886185716,327.0,380.0,14912.0,7.961538461538462,8.617647058823529
99,Bahrain,11,95.0,0.0,14.0,81.0,81.0,0.0,0.14736842105263157,-361.0,-449.0,-16511.0,-2.107229077253219,-2.1039755351681957
298,Egypt,11,109.0,2.0,27.0,80.0,82.0,0.01834862385321101,0.24770642201834864,2.0,13.0,14.0,-1.0008479195687723,-1.005540166204986
477,India,11,39.0,0.0,3.0,36.0,36.0,0.0,0.07692307692307693,-2.0,-24.0,-70.0,-6.0,-2.0
862,San Marino,11,80.0,5.0,4.0,71.0,76.0,0.0625,0.05,5.0,1.0,41.0,-1.5857142857142859,-3.5
728,Netherlands,11,321.0,3.0,0.0,318.0,321.0,0.009345794392523364,0.0,-2.0,-4.0,241.0,4.878048780487805,-1.4
158,Canada,11,20.0,0.0,0.0,20.0,20.0,0.0,0.0,-3.0,0.0,-301.0,-2.2489626556016598,0.5
275,Denmark,11,836.0,1.0,1.0,834.0,835.0,0.0011961722488038277,0.0011961722488038277,1.0,1.0,816.0,-3.7109634551495017,-1.3333333333333333
464,Iceland,11,219.0,0.0,2.0,217.0,217.0,0.0,0.0091324200913242,-1.0,1.0,-617.0,-1.7561274509803921,-2.0
299,Egypt,12,110.0,2.0,21.0,87.0,89.0,0.01818181818181818,0.19090909090909092,2.0,19.0,-109.0,-0.8233387358184765,-3.0
765,Others,12,1410.0,8.0,20.0,1382.0,1390.0,0.005673758865248227,0.014184397163120567,6.0,-1.0,1300.0,-12.926605504587156,2.0
465,Iceland,12,103.0,0.0,1.0,102.0,102.0,0.0,0.009708737864077669,-8.0,-19.0,-1307.0,-2.0053846153846155,-2.333333333333333
745,Norway,12,205.0,0.0,1.0,204.0,204.0,0.0,0.004878048780487805,0.0,0.0,102.0,-1.0780413159908186,-1.0
809,Philippines,12,113.0,6.0,4.0,103.0,109.0,0.05309734513274336,0.035398230088495575,6.0,2.0,-18.0,-1.2686567164179103,inf
729,Netherlands,12,382.0,4.0,0.0,378.0,382.0,0.010471204188481676,0.0,-2.0,-4.0,269.0,-15.944444444444445,-1.3333333333333333
329,France,12,14.0,1.0,11.0,2.0,3.0,0.07142857142857142,0.7857142857142857,-3.0,11.0,-368.0,-2.3680297397769516,0.5
24,Algeria,12,60.0,4.0,12.0,44.0,48.0,0.06666666666666667,0.2,3.0,1.0,46.0,-1.125,-2.0
